Protein	Source ID	Standard Name	ratio	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0ACB4	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	hemG	1.63934426229508	30.7344087673478	0.333668990257657	0.2908	0.3546	0.2313	0.4032	0.32	0.214	0.547	48.65	0.581	0.521	172	181	-0.574586	0.116022	0.751	0.722919896642264	0.795901898403266	0.624955539336224	-0.363578683035887	0.475138121546961	0.553098782782784	0.694933362883552	0.356616947754603	0.570627709186116	0.168701106890448	0.606099856770368	48.6509862353182	60.1349576129417	41.0286897046941	0.213971164208219	-0.091	0.1917
P0A7E5	fluxes_Gecko_GLC_CHEM_mu=0.31_P	pyrG	1.63934426229508	41.7593977737418	0.364296343011979	0.3371	0.3846	0.2048	0.3272	0.489	0.421	0.66	42.81	0.556	0.52	529	545	-0.138899	0.06789	0.768	0.765721541284176	1.09708234413571	0.848382623485387	-0.0534572325645502	0.563432835820896	0.549382168339812	0.500766575340905	0.206771137193393	0.243723918276309	0.102183871977402	0.592257365920326	42.8131130764556	59.3117389193376	44.9638834644142	0.212133136498303	-0.2232	0.3673
P0A7E5	fluxes_Gecko_GLC_CHEM_mu=0.31_V	pyrG	1.63934426229508	41.7593977737418	0.364296343011979	0.3371	0.3846	0.2048	0.3272	0.489	0.421	0.66	42.81	0.556	0.52	529	545	-0.138899	0.06789	0.768	0.765721541284176	1.09708234413571	0.848382623485387	-0.0534572325645502	0.563432835820896	0.549382168339812	0.500766575340905	0.206771137193393	0.243723918276309	0.102183871977402	0.592257365920326	42.8131130764556	59.3117389193376	44.9638834644142	0.212133136498303	-0.2232	0.3673
P17115	fluxes_Gecko_GLC_CHEM_mu=0.22_P	gutQ	1.63934426229508	38.368760422108	0.355113927258116	0.2357	0.3764	0.2132	0.3708	0.378	0.305	0.59	40.83	0.616	0.575	305	321	0.143614	0.034268	0.779	0.792828439246404	0.904954907393408	0.636354748352149	-0.257878066904072	0.65615141955836	0.532703990099516	0.588652523730594	0.289404416967398	0.454784721441641	0.138116015182583	0.710003369803595	40.8346009743068	60.988362711801	47.6095215774417	0.247511346471742	-0.0293	0.346
P0A725	fluxes_Gecko_ACE_BATCH_mu=0.3_S	lpxC	1.63934426229508	32.9048673691301	0.357181177371802	0.3502	0.3891	0.1852	0.3299	0.447	0.348	0.62	43.39	0.559	0.513	295	305	-0.049836	0.091803	0.759	0.817827588943357	0.974947189182026	0.871627643561413	-0.118336976511574	0.595317725752508	0.524731217176799	0.538215016155947	0.258449726152106	0.296513916305014	0.146779088225203	0.829228848301069	43.3851603333722	60.6238956335096	41.8452110759818	0.203658499273431	-0.2431	0.3526
P0A725	fluxes_Gecko_GLC_CHEM_mu=0.20_S	lpxC	1.63934426229508	32.9048673691301	0.357181177371802	0.3502	0.3891	0.1852	0.3299	0.447	0.348	0.62	43.39	0.559	0.513	295	305	-0.049836	0.091803	0.759	0.817827588943357	0.974947189182026	0.871627643561413	-0.118336976511574	0.595317725752508	0.524731217176799	0.538215016155947	0.258449726152106	0.296513916305014	0.146779088225203	0.829228848301069	43.3851603333722	60.6238956335096	41.8452110759818	0.203658499273431	-0.2431	0.3526
P17443	fluxes_Gecko_GLC_CHEM_mu=0.20_S	murG	1.63934426229508	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P76194	fluxes_Gecko_GLC_CHEM_mu=0.20_S	sufE	1.63934426229508	40.1475174330115	0.317617449319992	0.3786	0.3204	0.2523	0.3263	0.282	0.12	0.477	48.05	0.492	0.49	130	138	-0.171014	0.072464	0.736	0.882707666124961	0.758201794227429	0.752881808695605	-0.344982177926417	0.681159420289855	0.647184173505983	0.853577739374031	0.423628198204928	0.562675566486165	0.221974334608657	0.66914062999449	48.0522002471091	54.8119790013489	35.6307192337586	0.312381827638658	-0.1221	0.1187
P77444	fluxes_Gecko_GLC_CHEM_mu=0.20_S	sufS	1.63934426229508	33.1954102742015	0.326696686959579	0.3274	0.3333	0.1513	0.417	0.299	0.15	0.5	47.22	0.595	0.55	388	406	-0.000985	0.076355	0.728	0.722294494896912	0.722996039204565	0.523465124542167	-0.383512146587384	0.491315136476427	0.535094286450475	0.740106802022292	0.267874086308609	0.51173244166533	0.196962890494411	1.30021140114316	47.2183170661991	57.2168624686056	37.4650989567166	0.155489941578565	-0.0926	0.1487
P0ABG1	fluxes_Gecko_GLC_CHEM_mu=0.22_P	cdsA	1.63934426229508	33.4571402939317	0.295577795274583	0.3061	0.2653	0.2329	0.3668	0.24	0.124	0.458	56.32	0.523	0.51	264	285	0.910175	0.129825	0.637	0.741234888245584	0.910775199160191	0.761346623548842	-0.405289289871443	0.418772563176895	0.579538661102937	0.636313616836864	0.340589358589457	0.447351243250909	0.299532920972604	1.53049553597116	56.3225309816769	53.9154100639088	35.8423532852543	0.114304795340993	-0.0466	0.1395
P10441	fluxes_Gecko_GLC_CHEM_mu=0.31_P	lpxB	1.63934426229508	30.5819792853064	0.331732057228162	0.3113	0.3046	0.2483	0.371	0.32	0.225	0.537	50.24	0.54	0.538	365	382	-0.00733	0.065445	0.717	0.777852604648994	0.736061305023396	0.531111662061436	-0.317505947936278	0.54089709762533	0.504408530248632	0.685280596610901	0.214696971408635	0.40424074021519	0.138447801613407	0.95257606972061	50.2440971162718	61	35.4549368960353	0.162293728601631	-0.085	0.2055
P10441	fluxes_Gecko_GLC_CHEM_mu=0.31_V	lpxB	1.63934426229508	30.5819792853064	0.331732057228162	0.3113	0.3046	0.2483	0.371	0.32	0.225	0.537	50.24	0.54	0.538	365	382	-0.00733	0.065445	0.717	0.777852604648994	0.736061305023396	0.531111662061436	-0.317505947936278	0.54089709762533	0.504408530248632	0.685280596610901	0.214696971408635	0.40424074021519	0.138447801613407	0.95257606972061	50.2440971162718	61	35.4549368960353	0.162293728601631	-0.085	0.2055
P04079	fluxes_Gecko_GLC_CHEM_mu=0.22_P	guaA	1.63934426229508	27.4059166614589	0.376333109062544	0.3017	0.4228	0.2157	0.3085	0.585	0.523	0.719	38.23	0.578	0.542	502	525	-0.096381	0.085714	0.79	0.818981317816724	1.20446198246284	1.3611677561214	0.051480969139954	0.55859375	0.637659660826494	0.529414518773461	0.330046849001242	0.242473308317043	0.185865475582642	0.533052589075984	38.2295466983992	55.6182499835685	45.7806691450345	0.273218787842629	-0.2134	0.4571
P04951	fluxes_Gecko_GLC_CHEM_mu=0.21_P	kdsB	1.63934426229508	27.3445105289688	0.348304608837109	0.4307	0.3218	0.2124	0.2542	0.42	0.339	0.609	46.87	0.462	0.53	238	248	-0.144758	0.068548	0.758	0.808208080570571	0.923597293227177	0.902367741465843	-0.148885673656855	0.518218623481781	0.581345702034291	0.629436342329447	0.337729176363103	0.374270001955612	0.21696721685183	0.59036394875102	46.8687663219972	56.2166659874909	43.5079308974965	0.260596098974488	-0.3257	0.2683
P04951	fluxes_Gecko_GLC_CHEM_mu=0.21_V	kdsB	1.63934426229508	27.3445105289688	0.348304608837109	0.4307	0.3218	0.2124	0.2542	0.42	0.339	0.609	46.87	0.462	0.53	238	248	-0.144758	0.068548	0.758	0.808208080570571	0.923597293227177	0.902367741465843	-0.148885673656855	0.518218623481781	0.581345702034291	0.629436342329447	0.337729176363103	0.374270001955612	0.21696721685183	0.59036394875102	46.8687663219972	56.2166659874909	43.5079308974965	0.260596098974488	-0.3257	0.2683
P0A817	fluxes_Gecko_ACE_BATCH_mu=0.3_S	metK	1.63934426229508	29.266775975779	0.386579983218246	0.3388	0.4137	0.2248	0.2647	0.614	0.545	0.738	39.45	0.538	0.534	370	384	-0.189323	0.075521	0.773	0.816152089838617	1.54198484692268	1.69478732054921	0.097738119911441	0.677248677248677	0.677640369699892	0.439459811198698	0.422964038424522	0.249567620253058	0.260746811419597	0.457864003290465	39.4541302435501	52.7056294233707	57.7869466649488	0.286943588921554	-0.3514	0.5695
P04805	fluxes_Gecko_GLC_CHEM_mu=0.31_P	gltX	1.63934426229508	22.5751332386339	0.362792192524507	0.3784	0.3676	0.1805	0.3654	0.566	0.478	0.698	39.19	0.554	0.527	451	471	-0.527601	0.087049	0.803	0.825806044283304	1.08507080602141	1.17459405284966	-0.00124966323497362	0.582441113490364	0.614172855338083	0.566020993219831	0.299140171362355	0.254675366895155	0.150430248127439	0.601320024233987	39.1933738353824	56.4122279581338	45.4331155917588	0.263120840631192	-0.2398	0.3717
P04805	fluxes_Gecko_GLC_CHEM_mu=0.31_V	gltX	1.63934426229508	22.5751332386339	0.362792192524507	0.3784	0.3676	0.1805	0.3654	0.566	0.478	0.698	39.19	0.554	0.527	451	471	-0.527601	0.087049	0.803	0.825806044283304	1.08507080602141	1.17459405284966	-0.00124966323497362	0.582441113490364	0.614172855338083	0.566020993219831	0.299140171362355	0.254675366895155	0.150430248127439	0.601320024233987	39.1933738353824	56.4122279581338	45.4331155917588	0.263120840631192	-0.2398	0.3717
P0ADG7	fluxes_Gecko_GLC_CHEM_mu=0.22_P	guaB	1.63934426229508	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P32131	fluxes_Gecko_GLC_CHEM_mu=0.22_P	hemN	1.63934426229508	30.8494928968997	0.345519609602777	0.2992	0.3906	0.1677	0.4716	0.401	0.289	0.587	43.63	0.634	0.532	445	457	-0.346171	0.107221	0.77	0.779831395968233	0.793456082097787	0.576413421039937	-0.226045984607155	0.518763796909492	0.497058240492933	0.626447073389091	0.230467952437056	0.399830996338109	0.103551947258605	0.986758294979872	43.629208787061	61	38.6025901894267	0.178548369425538	-0.1122	0.2461
P0AD57	fluxes_Gecko_GLC_CHEM_mu=0.31_P	ispB	1.63934426229508	23.3290043276838	0.35647435675223	0.3385	0.3735	0.2348	0.2996	0.391	0.306	0.595	44.48	0.531	0.528	309	323	-0.095356	0.052632	0.732	0.777567336646557	0.946426877456808	0.821711867609572	-0.142339134361629	0.457680250783699	0.531586569641268	0.561677380792188	0.258093650209786	0.314092640478227	0.152893742726727	1.05377709274971	44.478712102981	61	48.6976716974747	0.185153622392174	-0.217	0.3153
P0AD57	fluxes_Gecko_GLC_CHEM_mu=0.31_V	ispB	1.63934426229508	23.3290043276838	0.35647435675223	0.3385	0.3735	0.2348	0.2996	0.391	0.306	0.595	44.48	0.531	0.528	309	323	-0.095356	0.052632	0.732	0.777567336646557	0.946426877456808	0.821711867609572	-0.142339134361629	0.457680250783699	0.531586569641268	0.561677380792188	0.258093650209786	0.314092640478227	0.152893742726727	1.05377709274971	44.478712102981	61	48.6976716974747	0.185153622392174	-0.217	0.3153
P0ABZ4	fluxes_Gecko_GLC_CHEM_mu=0.35_S	kdsC	1.63934426229508	35.6116747479034	0.349564730478356	0.3187	0.3375	0.2349	0.3284	0.332	0.213	0.533	49.44	0.533	0.527	184	188	0.23883	0.047872	0.733	0.794028207203724	0.750155674632026	0.607739395618933	-0.314167118836145	0.502702702702703	0.452492513825551	0.60319814823438	0.278314644268303	0.45795063850495	0.113802193306459	0.916665069499192	49.4408832479408	61	45.5713638831987	0.199249576015961	-0.1107	0.2822
P08373	fluxes_Gecko_GLC_CHEM_mu=0.31_P	murB	1.63934426229508	29.1858516069835	0.338289575486648	0.4185	0.237	0.387	0.2181	0.298	0.075	0.459	49.38	0.353	0.46	331	342	-0.203509	0.081871	0.669	0.731912752649309	0.791813424048371	0.755901903711521	-0.329311293271103	0.475460122699386	0.721278528275121	0.910919803035644	0.413631971310597	0.547203240631675	0.434431231685985	1.2815184578211	49.3753153505856	47.0944079187676	27.9222648258284	0.160963947579902	-0.1213	0.2781
P08373	fluxes_Gecko_GLC_CHEM_mu=0.31_V	murB	1.63934426229508	29.1858516069835	0.338289575486648	0.4185	0.237	0.387	0.2181	0.298	0.075	0.459	49.38	0.353	0.46	331	342	-0.203509	0.081871	0.669	0.731912752649309	0.791813424048371	0.755901903711521	-0.329311293271103	0.475460122699386	0.721278528275121	0.910919803035644	0.413631971310597	0.547203240631675	0.434431231685985	1.2815184578211	49.3753153505856	47.0944079187676	27.9222648258284	0.160963947579902	-0.1213	0.2781
P77522	fluxes_Gecko_GLC_CHEM_mu=0.21_P	sufB	1.63934426229508	27.9998393892345	0.331621215785686	0.2987	0.3924	0.2287	0.3672	0.357	0.207	0.553	46.54	0.58	0.516	479	495	-0.298384	0.09899	0.75	0.727871532405786	0.739129159681904	0.431263087976535	-0.295081570721424	0.473577235772358	0.499372579181156	0.675622890316044	0.21221128610774	0.492069207924621	0.104268813642871	1.04752248013072	46.5366171435263	61	38.6798590546393	0.125074201678359	-0.0684	0.1631
P77522	fluxes_Gecko_GLC_CHEM_mu=0.21_V	sufB	1.63934426229508	27.9998393892345	0.331621215785686	0.2987	0.3924	0.2287	0.3672	0.357	0.207	0.553	46.54	0.58	0.516	479	495	-0.298384	0.09899	0.75	0.727871532405786	0.739129159681904	0.431263087976535	-0.295081570721424	0.473577235772358	0.499372579181156	0.675622890316044	0.21221128610774	0.492069207924621	0.104268813642871	1.04752248013072	46.5366171435263	61	38.6798590546393	0.125074201678359	-0.0684	0.1631
P77499	fluxes_Gecko_GLC_CHEM_mu=0.21_P	sufC	1.63934426229508	31.2379606681064	0.331276750037748	0.3061	0.3622	0.2356	0.3672	0.287	0.126	0.485	46.97	0.564	0.507	241	248	-0.205242	0.076613	0.7	0.750905587419359	0.910319415024979	0.676216985537326	-0.35012008703536	0.548780487804878	0.572880363796759	0.629317967233556	0.341712901868152	0.505330255194086	0.20626597014729	0.606644541436655	46.9692622745744	56.6352750246292	39.8932151700457	0.175504685050802	-0.109	0.1438
P77499	fluxes_Gecko_GLC_CHEM_mu=0.21_V	sufC	1.63934426229508	31.2379606681064	0.331276750037748	0.3061	0.3622	0.2356	0.3672	0.287	0.126	0.485	46.97	0.564	0.507	241	248	-0.205242	0.076613	0.7	0.750905587419359	0.910319415024979	0.676216985537326	-0.35012008703536	0.548780487804878	0.572880363796759	0.629317967233556	0.341712901868152	0.505330255194086	0.20626597014729	0.606644541436655	46.9692622745744	56.6352750246292	39.8932151700457	0.175504685050802	-0.109	0.1438
P77689	fluxes_Gecko_GLC_CHEM_mu=0.21_P	sufD	1.63934426229508	38.1026468206945	0.334475503705781	0.2725	0.3275	0.2461	0.4267	0.326	0.209	0.541	43.26	0.582	0.533	414	423	-0.343026	0.059102	0.736	0.747196509243469	0.82580915513983	0.664537550273926	-0.390167627465208	0.469194312796209	0.64152835221322	0.776848195760911	0.322134914645191	0.484750507345153	0.240386736398813	1.23115660598637	43.2609633733017	52.897805111887	36.5302631872218	0.202085064708113	0.1204	0.2472
P77689	fluxes_Gecko_GLC_CHEM_mu=0.21_V	sufD	1.63934426229508	38.1026468206945	0.334475503705781	0.2725	0.3275	0.2461	0.4267	0.326	0.209	0.541	43.26	0.582	0.533	414	423	-0.343026	0.059102	0.736	0.747196509243469	0.82580915513983	0.664537550273926	-0.390167627465208	0.469194312796209	0.64152835221322	0.776848195760911	0.322134914645191	0.484750507345153	0.240386736398813	1.23115660598637	43.2609633733017	52.897805111887	36.5302631872218	0.202085064708113	0.1204	0.2472
P0AEK2	fluxes_Gecko_GAM_BATCH_mu=0.46_S	fabG	1.63934426229508	29.8065457321127	0.373258683914704	0.3713	0.3267	0.2398	0.25	0.453	0.421	0.668	43.52	0.474	0.516	232	244	0.09959	0.045082	0.764	0.764855386178552	1.24473494191933	0.816440030515559	-0.126349847333841	0.547717842323652	0.539253195579349	0.433227330107598	0.287123865451082	0.351677838811714	0.160013299614762	0.260447739418991	43.5231636859571	59.9042707052261	53.6544051974452	0.256705315747659	-0.1973	0.3545
P32131	fluxes_Gecko_GLC_CHEM_mu=0.21_P	hemN	1.63934426229508	30.8494928968997	0.345519609602777	0.2992	0.3906	0.1677	0.4716	0.401	0.289	0.587	43.63	0.634	0.532	445	457	-0.346171	0.107221	0.77	0.779831395968233	0.793456082097787	0.576413421039937	-0.226045984607155	0.518763796909492	0.497058240492933	0.626447073389091	0.230467952437056	0.399830996338109	0.103551947258605	0.986758294979872	43.629208787061	61	38.6025901894267	0.178548369425538	-0.1122	0.2461
P32131	fluxes_Gecko_GLC_CHEM_mu=0.21_V	hemN	1.63934426229508	30.8494928968997	0.345519609602777	0.2992	0.3906	0.1677	0.4716	0.401	0.289	0.587	43.63	0.634	0.532	445	457	-0.346171	0.107221	0.77	0.779831395968233	0.793456082097787	0.576413421039937	-0.226045984607155	0.518763796909492	0.497058240492933	0.626447073389091	0.230467952437056	0.399830996338109	0.103551947258605	0.986758294979872	43.629208787061	61	38.6025901894267	0.178548369425538	-0.1122	0.2461
P28903	fluxes_Gecko_GLC_CHEM_mu=0.26_P	nrdD	1.63934426229508	22.976983613766	0.36124802209174	0.3002	0.4276	0.185	0.3803	0.503	0.405	0.659	37.81	0.614	0.536	694	712	-0.454494	0.091292	0.798	0.814021106976543	0.968698739885231	0.905187126718182	-0.0737889762408125	0.518413597733711	0.60450025920591	0.624033287456872	0.298160729430778	0.329391261353639	0.20289550463192	1.05539020862091	37.8119471285719	56.2329961093022	41.8173591959454	0.251190203959653	-0.1412	0.3269
P31550	fluxes_Gecko_ACE_BATCH_mu=0.3_S	thiB	1.63934426229508	34.1349321808667	0.349831964907096	0.2646	0.4047	0.251	0.3292	0.362	0.258	0.567	44.38	0.586	0.534	314	327	-0.168502	0.11315	0.745	0.777175189038895	0.757966109065112	0.61641752443241	-0.278687932957414	0.526315789473684	0.536738599811157	0.708130077838414	0.284656922140234	0.461792390478098	0.185773572764906	1.0735098639272	44.3815978250366	59.0891647916846	38.0791770004118	0.192001833534336	-0.0205	0.2936
P0AEA8	fluxes_Gecko_GLC_CHEM_mu=0.21_P	cysG	1.63934426229508	35.748374315006	0.338948407608522	0.2747	0.3333	0.2534	0.365	0.344	0.267	0.564	44.49	0.56	0.548	443	457	-0.037418	0.056893	0.74	0.770881894484313	0.841787590105948	0.589971240530696	-0.277864735771468	0.574279379157428	0.537575304837488	0.638611582251799	0.252398747393743	0.427815340908319	0.164624128984394	0.958422164544678	44.4852394308976	59.8481476311749	36.8260853782399	0.198796772892917	-0.0685	0.2815
P0AEA8	fluxes_Gecko_GLC_CHEM_mu=0.21_V	cysG	1.63934426229508	35.748374315006	0.338948407608522	0.2747	0.3333	0.2534	0.365	0.344	0.267	0.564	44.49	0.56	0.548	443	457	-0.037418	0.056893	0.74	0.770881894484313	0.841787590105948	0.589971240530696	-0.277864735771468	0.574279379157428	0.537575304837488	0.638611582251799	0.252398747393743	0.427815340908319	0.164624128984394	0.958422164544678	44.4852394308976	59.8481476311749	36.8260853782399	0.198796772892917	-0.0685	0.2815
P60546	fluxes_Gecko_GLC_CHEM_mu=0.21_P	gmk	1.63934426229508	37.9271696954218	0.320139757707273	0.4172	0.3436	0.2278	0.2778	0.359	0.248	0.565	44.29	0.48	0.491	200	207	-0.429952	0.082126	0.728	0.747985040301051	1.08678419659569	0.73176050301606	-0.257622032333683	0.51219512195122	0.558716556591661	0.514100737148938	0.361023325058736	0.493362682968984	0.222259422442025	0.522965652863756	44.2885826595868	60.2619317610674	49.2709336022177	0.20543018488049	-0.2131	0.1364
P0ADG7	fluxes_Gecko_GLC_CHEM_mu=0.21_P	guaB	1.63934426229508	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P27300	fluxes_Gecko_GAM_BATCH_mu=0.46_S	lpxK	1.63934426229508	36.9942178103627	0.3247579377228	0.3506	0.2435	0.2256	0.3636	0.294	0.189	0.508	48.55	0.505	0.548	313	328	0.063719	0.060976	0.683	0.725062878081723	0.884917182144376	0.670039680295769	-0.362261018919655	0.359872611464968	0.548988463658932	0.620384002860692	0.310733711494746	0.463754193419681	0.206256828983293	1.02487186979127	48.5541737263405	58.8154666137117	35.5710734578424	0.170881702039447	-0.1346	0.1919
P17443	fluxes_Gecko_GLC_CHEM_mu=0.31_P	murG	1.63934426229508	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P17443	fluxes_Gecko_GLC_CHEM_mu=0.31_V	murG	1.63934426229508	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P17443	fluxes_Gecko_GLC_CHEM_mu=0.36_P	murG	1.63934426229508	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P0A7E5	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	pyrG	1.63934426229508	41.7593977737418	0.364296343011979	0.3371	0.3846	0.2048	0.3272	0.489	0.421	0.66	42.81	0.556	0.52	529	545	-0.138899	0.06789	0.768	0.765721541284176	1.09708234413571	0.848382623485387	-0.0534572325645502	0.563432835820896	0.549382168339812	0.500766575340905	0.206771137193393	0.243723918276309	0.102183871977402	0.592257365920326	42.8131130764556	59.3117389193376	44.9638834644142	0.212133136498303	-0.2232	0.3673
P0AEA8	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	cysG	1.63934426229508	35.748374315006	0.338948407608522	0.2747	0.3333	0.2534	0.365	0.344	0.267	0.564	44.49	0.56	0.548	443	457	-0.037418	0.056893	0.74	0.770881894484313	0.841787590105948	0.589971240530696	-0.277864735771468	0.574279379157428	0.537575304837488	0.638611582251799	0.252398747393743	0.427815340908319	0.164624128984394	0.958422164544678	44.4852394308976	59.8481476311749	36.8260853782399	0.198796772892917	-0.0685	0.2815
P0AEK2	fluxes_Gecko_GLC_CHEM_mu=0.21_V	fabG	1.63934426229508	29.8065457321127	0.373258683914704	0.3713	0.3267	0.2398	0.25	0.453	0.421	0.668	43.52	0.474	0.516	232	244	0.09959	0.045082	0.764	0.764855386178552	1.24473494191933	0.816440030515559	-0.126349847333841	0.547717842323652	0.539253195579349	0.433227330107598	0.287123865451082	0.351677838811714	0.160013299614762	0.260447739418991	43.5231636859571	59.9042707052261	53.6544051974452	0.256705315747659	-0.1973	0.3545
P0ABQ4	fluxes_Gecko_ACE_BATCH_mu=0.3_S	folA	1.63934426229508	33.0184230149249	0.330771020409599	0.2835	0.378	0.2478	0.3663	0.363	0.241	0.557	48.22	0.57	0.53	149	159	-0.29434	0.09434	0.767	0.79639316050003	0.783754985228914	0.621651488460279	-0.279076050736686	0.606451612903226	0.483864620461415	0.617367199674132	0.304209676633158	0.489357272169703	0.127525679508555	0.687826967417954	48.2248990981702	61	45.839624106566	0.227029055295282	0.0071	0.2458
P10441	fluxes_Gecko_GLC_CHEM_mu=0.35_S	lpxB	1.63934426229508	30.5819792853064	0.331732057228162	0.3113	0.3046	0.2483	0.371	0.32	0.225	0.537	50.24	0.54	0.538	365	382	-0.00733	0.065445	0.717	0.777852604648994	0.736061305023396	0.531111662061436	-0.317505947936278	0.54089709762533	0.504408530248632	0.685280596610901	0.214696971408635	0.40424074021519	0.138447801613407	0.95257606972061	50.2440971162718	61	35.4549368960353	0.162293728601631	-0.085	0.2055
P27300	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	lpxK	1.63934426229508	36.9942178103627	0.3247579377228	0.3506	0.2435	0.2256	0.3636	0.294	0.189	0.508	48.55	0.505	0.548	313	328	0.063719	0.060976	0.683	0.725062878081723	0.884917182144376	0.670039680295769	-0.362261018919655	0.359872611464968	0.548988463658932	0.620384002860692	0.310733711494746	0.463754193419681	0.206256828983293	1.02487186979127	48.5541737263405	58.8154666137117	35.5710734578424	0.170881702039447	-0.1346	0.1919
P17443	fluxes_Gecko_GLC_CHEM_mu=0.26_P	murG	1.63934426229508	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P0AD68	fluxes_Gecko_GAM_BATCH_mu=0.46_S	ftsI	1.63934426229508	29.7777192691456	0.34297820310345	0.2971	0.3545	0.2064	0.3494	0.366	0.341	0.612	46.02	0.573	0.541	567	588	-0.15034	0.071429	0.735	0.675829207224356	0.981400622408666	0.481231113293002	-0.237166764650145	0.492201039861352	0.49702400464313	0.506443539258491	0.196891652639049	0.409141568781256	0.0887347372878192	0.554108965386097	46.0232537355955	61	49.2638500334138	0.153049033453545	-0.0922	0.2255
P0A6X1	fluxes_Gecko_GLC_CHEM_mu=0.20_S	hemA	1.63934426229508	31.7413781996803	0.3418158711511	0.3089	0.3547	0.2141	0.3596	0.358	0.283	0.577	44.19	0.569	0.544	404	418	-0.188038	0.04067	0.742	0.744563648763072	0.943505803870126	0.585807865544666	-0.240983312060732	0.526570048309179	0.53472107412003	0.566738510697741	0.270582111654035	0.461895661647451	0.135333304782563	0.755959229323063	44.1892420462113	59.6146167680161	44.875618325428	0.195068161223693	-0.0811	0.2394
P32131	fluxes_Gecko_GLC_CHEM_mu=0.20_S	hemN	1.63934426229508	30.8494928968997	0.345519609602777	0.2992	0.3906	0.1677	0.4716	0.401	0.289	0.587	43.63	0.634	0.532	445	457	-0.346171	0.107221	0.77	0.779831395968233	0.793456082097787	0.576413421039937	-0.226045984607155	0.518763796909492	0.497058240492933	0.626447073389091	0.230467952437056	0.399830996338109	0.103551947258605	0.986758294979872	43.629208787061	61	38.6025901894267	0.178548369425538	-0.1122	0.2461
